Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","351","China","5312","Area harvested","83","Sorghum","2004","2004","ha","570111","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5312","Area harvested","83","Sorghum","2005","2005","ha","572067","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5312","Area harvested","83","Sorghum","2006","2006","ha","534460","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5312","Area harvested","83","Sorghum","2007","2007","ha","501131","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5312","Area harvested","83","Sorghum","2008","2008","ha","490449","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5312","Area harvested","83","Sorghum","2009","2009","ha","559542","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5312","Area harvested","83","Sorghum","2010","2010","ha","549450","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5312","Area harvested","83","Sorghum","2011","2011","ha","502044","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5312","Area harvested","83","Sorghum","2012","2012","ha","625188","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5312","Area harvested","83","Sorghum","2013","2013","ha","584310","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5312","Area harvested","83","Sorghum","2014","2014","ha","621238","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5312","Area harvested","83","Sorghum","2015","2015","ha","575882","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5312","Area harvested","83","Sorghum","2016","2016","ha","421877","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5312","Area harvested","83","Sorghum","2017","2017","ha","508429","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5312","Area harvested","83","Sorghum","2018","2018","ha","620098","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5312","Area harvested","83","Sorghum","2019","2019","ha","751793","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1961","1961","hg/ha","9267","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1962","1962","hg/ha","9093","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1963","1963","hg/ha","10768","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1964","1964","hg/ha","12221","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1965","1965","hg/ha","11548","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1966","1966","hg/ha","13847","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1967","1967","hg/ha","13850","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1968","1968","hg/ha","14168","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1969","1969","hg/ha","13794","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1970","1970","hg/ha","16859","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1971","1971","hg/ha","17307","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1972","1972","hg/ha","16010","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1973","1973","hg/ha","18010","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1974","1974","hg/ha","17724","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1975","1975","hg/ha","18902","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1976","1976","hg/ha","20099","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1977","1977","hg/ha","20510","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1978","1978","hg/ha","23285","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1979","1979","hg/ha","24119","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1980","1980","hg/ha","25166","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1981","1981","hg/ha","25496","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1982","1982","hg/ha","25114","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1983","1983","hg/ha","30871","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1984","1984","hg/ha","31517","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1985","1985","hg/ha","28985","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1986","1986","hg/ha","28867","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1987","1987","hg/ha","29322","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1988","1988","hg/ha","31535","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1989","1989","hg/ha","27777","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1990","1990","hg/ha","36779","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1991","1991","hg/ha","35735","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1992","1992","hg/ha","36096","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1993","1993","hg/ha","41112","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1994","1994","hg/ha","46220","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1995","1995","hg/ha","39206","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1996","1996","hg/ha","43990","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1997","1997","hg/ha","33701","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1998","1998","hg/ha","42130","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","1999","1999","hg/ha","33221","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2000","2000","hg/ha","29146","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2001","2001","hg/ha","34519","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2002","2002","hg/ha","39503","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2003","2003","hg/ha","39680","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2004","2004","hg/ha","41059","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2005","2005","hg/ha","44651","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2006","2006","hg/ha","48418","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2007","2007","hg/ha","38491","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2008","2008","hg/ha","37507","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2009","2009","hg/ha","29977","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2010","2010","hg/ha","44780","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2011","2011","hg/ha","40919","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2012","2012","hg/ha","40933","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2013","2013","hg/ha","49542","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2014","2014","hg/ha","46475","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2015","2015","hg/ha","47838","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2016","2016","hg/ha","46294","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2017","2017","hg/ha","48521","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2018","2018","hg/ha","46956","Fc","Calculated data"
"QC","Crops","351","China","5419","Yield","83","Sorghum","2019","2019","hg/ha","47916","Fc","Calculated data"
"QC","Crops","351","China","5510","Production","83","Sorghum","1961","1961","tonnes","6304407","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5510","Production","83","Sorghum","1962","1962","tonnes","6104174","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5510","Production","83","Sorghum","1963","1963","tonnes","7002421","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5510","Production","83","Sorghum","1964","1964","tonnes","7702493","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5510","Production","83","Sorghum","1965","1965","tonnes","7106511","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","351","China","5510","Production","83","Sorghum","1966","1966","tonnes","9007518","A","Aggregate, may include official, semi-official, estimated or calculated data"
